player_name,name_in_home_country,date_of_birth,place_of_birth,age,height,citizenship,position,foot,player_agent,current_club,joined,contract_expires,date_of_last_contract_extension,outfitter,twitter,facebook,instagram,website,player_valuation,max_player_valuation,max_player_valuation_date,URL,query_date,tik_tok,on_loan_from,contract_there_expires,full_name,contract_option,x2nd_club
Lautaro Díaz,Lautaro Ariel Díaz,1998-05-21,Buenos Aires,25,1.81,Argentina,Attack - Right Winger,right,NA,Independiente del Valle,2023-01-03,2026-12-31,NA,NA,NA,NA,NA,NA,1200000,1200000,2023-07-14,https://www.transfermarkt.com/lautaro-diaz/profil/spieler/720294,2023-07-29,NA,NA,NA,NA,NA,NA
Michael Hoyos,Michael Ryan Hoyos,1991-08-02,"Fountain Valley, California",31,1.81,Argentina Ecuador,Attack - Right Winger,left,ppsports,Independiente del Valle,2023-01-03,NA,NA,NA,NA,NA,NA,NA,1200000,1200000,2023-07-14,https://www.transfermarkt.com/michael-hoyos/profil/spieler/138387,2023-07-29,NA,NA,NA,NA,NA,NA
Kevin Rodríguez,Kevin José Rodríguez Cortez,2000-03-04,Ibarra,23,1.9,Ecuador,Attack - Centre-Forward,NA,NA,Independiente del Valle,2023-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-23,https://www.transfermarkt.com/kevin-rodriguez/profil/spieler/684159,2023-07-29,NA,NA,NA,NA,NA,NA
Marcelo Moreno,Marcelo Moreno Martins,1987-06-18,Santa Cruz de la Sierra,36,1.83,Bolivia Brazil,Attack - Centre-Forward,both,NA,Independiente del Valle,2023-03-27,2023-12-31,NA,NA,NA,NA,NA,NA,NA,5000000,2008-02-09,https://www.transfermarkt.com/marcelo-moreno/profil/spieler/54162,2023-07-29,NA,NA,NA,NA,Option for a further year,NA
Pedro Ortíz,Pedro Alfredo Ortíz Angulo,1990-02-19,Esmeraldas,33,1.87,Ecuador,Goalkeeper,right,Iván Reyes,CS Emelec,2020-01-02,2023-12-30,NA,NA,NA,NA,http://instagram.com/candado_ortiz12?utm_medium=copy_link,NA,NA,1000000,2019-12-30,https://www.transfermarkt.com/pedro-ortiz/profil/spieler/430042,2023-07-29,NA,NA,NA,NA,NA,NA
Gilmar Napa,Gilmar Eduardo Napa Caicedo,2003-01-05,Machala,20,1.84,Ecuador,Goalkeeper,NA,Vargas - ...,CS Emelec,2023-01-03,2026-12-31,NA,NA,NA,NA,http://www.instagram.com/gilmar_napa/,NA,NA,NA,2023-02-17,https://www.transfermarkt.com/gilmar-napa/profil/spieler/659810,2023-07-29,NA,NA,NA,NA,NA,NA
Félix Mina,Félix Jostyn Mina Caicedo,2001-08-23,NA,21,NA,Ecuador,Goalkeeper,NA,NA,CS Emelec,2022-01-03,2026-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-01,https://www.transfermarkt.com/felix-mina/profil/spieler/995145,2023-07-29,NA,NA,NA,NA,NA,NA
Leandro Vega,Leandro Sebastián Vega,1996-05-27,José C. Paz,27,1.79,Argentina,Defender - Centre-Back,left,Eleven Talent Group,Without Club,2023-07-01,NA,NA,NA,http://twitter.com/96Leo_vega,NA,http://www.instagram.com/leandrovega08/,NA,NA,2500000,2016-02-06,https://www.transfermarkt.com/leandro-vega/profil/spieler/275625,2023-07-29,NA,NA,NA,NA,NA,NA
Fernando León,Luis Fernando León Bermeo,1993-04-11,Valencia,30,1.85,Ecuador,Defender - Centre-Back,right,Vargas - ...,CS Emelec,2023-02-11,2023-12-31,NA,NA,NA,NA,NA,NA,1200000,2000000,2019-12-30,https://www.transfermarkt.com/fernando-leon/profil/spieler/242992,2023-07-29,NA,Atlético de San Luis,-,NA,Option to buy,NA
Aníbal Leguizamón,Aníbal Andrés Leguizamón Espínola,1992-01-10,Bernal Oeste,31,1.86,Argentina Paraguay,Defender - Centre-Back,NA,NA,CS Emelec,2020-07-01,2024-06-30,NA,NA,NA,NA,http://www.instagram.com/leguiespinola/,NA,NA,NA,2021-06-30,https://www.transfermarkt.com/anibal-leguizamon/profil/spieler/610333,2023-07-29,NA,NA,NA,NA,NA,NA
Bleiner Agrón,Bleiner David Agrón Mosquera,2001-02-24,Bogotá,22,1.84,Colombia,Defender - Centre-Back,left,NA,CS Emelec,2023-01-14,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-12,https://www.transfermarkt.com/bleiner-agron/profil/spieler/814755,2023-07-29,NA,CD La Equidad Seguros SA,-,NA,NA,NA
Joel Quintero,Joel Steven Quintero Nazareno,1998-09-25,Guayaquil,24,1.85,Ecuador,Defender - Centre-Back,NA,IMAGESPORT,CS Emelec,2019-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-20,https://www.transfermarkt.com/joel-quintero/profil/spieler/400946,2023-07-29,NA,NA,NA,NA,NA,NA
Christian Cruz,Christian Geovanny Cruz Tapia,1992-08-01,Guayaquil,30,1.76,Ecuador,Defender - Left-Back,left,IMAGESPORT,CS Emelec,2023-01-03,2024-12-31,NA,NA,NA,NA,NA,NA,NA,1000000,2021-12-30,https://www.transfermarkt.com/christian-cruz/profil/spieler/30277,2023-07-29,NA,NA,NA,NA,NA,NA
Jackson Rodríguez,Jackson Gabriel Rodríguez Perlaza,1998-10-07,Esmeraldas,24,1.8,Ecuador,Defender - Left-Back,left,VOLGA SE,CS Emelec,2020-01-01,2024-09-16,2019-09-16,NA,NA,NA,NA,NA,NA,NA,2021-12-30,https://www.transfermarkt.com/jackson-rodriguez/profil/spieler/746946,2023-07-29,NA,NA,NA,NA,NA,NA
Romario Caicedo,Romario Javier Caicedo Ante,1990-05-23,Eloy Alfaro,33,1.81,Ecuador,Defender - Right-Back,right,ProSoccer24,CS Emelec,2017-01-24,2025-12-30,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-04,https://www.transfermarkt.com/romario-caicedo/profil/spieler/243656,2023-07-29,NA,NA,NA,NA,NA,NA
Bryan Carabalí,Bryan Ignacio Carabalí Cañola,1997-12-18,Quinindé,25,NA,Ecuador,Defender - Right-Back,NA,IMAGESPORT,CS Emelec,2020-07-18,2024-07-17,NA,NA,NA,NA,NA,NA,NA,1000000,2019-12-30,https://www.transfermarkt.com/bryan-carabali/profil/spieler/391486,2023-07-29,NA,NA,NA,NA,NA,NA
Caín Fara,Caín Jair Fara,1994-03-06,Rosario,29,1.84,Argentina,Defender - Right-Back,right,Fetama Sports ...,CS Emelec,2023-01-03,2023-12-31,NA,NA,NA,NA,http://www.instagram.com/caiinfara/,NA,NA,NA,2023-07-14,https://www.transfermarkt.com/cain-fara/profil/spieler/619072,2023-07-29,NA,NA,NA,NA,NA,NA
Bryan Wittle,Bryan Stiven Wittle Caicedo,2000-04-28,NA,23,NA,Ecuador,midfield,NA,NA,AD Nueve de Octubre,2023-07-06,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-30,https://www.transfermarkt.com/bryan-wittle/profil/spieler/1005531,2023-07-29,NA,CS Emelec,"Dec 31, 2026",NA,NA,NA
Carlos Villalba,Carlos Gabriel Villalba,1998-07-19,Resistencia,25,1.75,Argentina,midfield - Defensive Midfield,right,Luis Grillo y ...,CS Emelec,2023-01-07,2023-12-31,NA,NA,NA,NA,http://www.instagram.com/carlos_villalba5/,NA,NA,1500000,2022-10-26,https://www.transfermarkt.com/carlos-villalba/profil/spieler/652968,2023-07-29,NA,Club Atlético Talleres,"Dec 31, 2024",NA,Option to buy,NA
Joseph Espinoza,Joseph Alejandro Espinoza Montenegro,2000-07-02,Guayaquil,23,1.69,Ecuador,midfield - Defensive Midfield,right,OTB Sports,CS Emelec,2023-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-20,https://www.transfermarkt.com/joseph-espinoza/profil/spieler/481324,2023-07-29,NA,LDU Quito,-,NA,NA,NA
Cristhian Valencia,Cristhian Javier Valencia Sánchez,1999-08-06,NA,23,NA,Ecuador,midfield - Defensive Midfield,right,IMAGESPORT,CS Emelec,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-14,https://www.transfermarkt.com/cristhian-valencia/profil/spieler/868311,2023-07-29,NA,NA,NA,NA,NA,NA
José Alberti,José Alberti Loyarte,1997-03-29,Montevideo,26,1.72,Uruguay,midfield - Central Midfield,right,FGM,CS Emelec,2023-01-13,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-12,https://www.transfermarkt.com/jose-alberti/profil/spieler/421332,2023-07-29,NA,CA Boston River,-,NA,Option to buy,NA
Bryan Sánchez,Bryan David Sánchez Congo,1993-04-24,Ibarra,30,1.85,Ecuador,midfield - Central Midfield,right,Iván Reyes,Deportivo Ibarra,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-14,https://www.transfermarkt.com/bryan-sanchez/profil/spieler/243000,2023-07-29,NA,NA,NA,NA,NA,NA
Diego García,Diego Gonzalo García Cardozo,1996-12-29,Salto,26,1.7,Uruguay,midfield - Left Midfield,right,GBG Global Business ...,CS Emelec,2022-07-13,2023-12-31,2023-07-14,NA,NA,NA,NA,NA,NA,NA,2023-07-14,https://www.transfermarkt.com/diego-garcia/profil/spieler/409088,2023-07-29,NA,Club Estudiantes de La Plata,-,NA,Option to buy,NA
José Francisco Cevallos Jr.,José Francisco Cevallos Enríquez,1995-01-18,Guayaquil,28,1.86,Ecuador,midfield - Attacking Midfield,right,Wasserman,CS Emelec,2020-01-09,2023-12-31,NA,NA,http://twitter.com/Josecevallos55,NA,NA,NA,NA,2200000,2018-06-03,https://www.transfermarkt.com/jose-francisco-cevallos-jr-/profil/spieler/129725,2023-07-29,NA,NA,NA,NA,NA,NA
Miler Bolaños,Miler Alejandro Bolaños Reascos,1990-06-01,Eloy Alfaro,33,1.72,Ecuador,midfield - Attacking Midfield,right,IMAGESPORT,CS Emelec,2023-01-03,2024-12-31,NA,NA,NA,NA,NA,NA,1000000,4000000,2016-05-27,https://www.transfermarkt.com/miler-bolanos/profil/spieler/103246,2023-07-29,NA,NA,NA,NA,NA,NA
Alexis Zapata,Alexis Zapata Álvarez,1995-05-10,Medellín,28,1.76,Colombia,midfield - Attacking Midfield,left,IMAGESPORT,CS Emelec,2020-01-02,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-15,https://www.transfermarkt.com/alexis-zapata/profil/spieler/263027,2023-07-29,NA,NA,NA,NA,NA,NA
Juan Pérez,Juan José Pérez Suaza,2004-07-25,NA,19,1.69,Colombia,midfield - Attacking Midfield,left,Vargas - ...,CS Emelec,2023-02-09,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,2023-04-20,https://www.transfermarkt.com/juan-perez/profil/spieler/1087316,2023-07-29,NA,CD América de Quito,-,NA,Option to buy,NA
Johan Mina,Johan Andreé Mina Mendoza,2002-05-15,Guayaquil,21,1.76,Ecuador,midfield - Attacking Midfield,left,Relatives,SV Werder Bremen II,2020-07-01,2025-06-30,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-08,https://www.transfermarkt.com/johan-mina/profil/spieler/659797,2023-07-29,NA,NA,NA,NA,NA,NA
Tommy Chamba,Tommy Leonardo Chamba Chenche,2004-10-23,Machala,18,1.72,Ecuador,midfield - Attacking Midfield,NA,Vargas - ...,CS Emelec,2023-01-03,2026-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-14,https://www.transfermarkt.com/tommy-chamba/profil/spieler/893653,2023-07-29,NA,NA,NA,NA,NA,NA
Marcos Caicedo,Marcos Jackson Caicedo Caicedo,1991-11-10,Guayaquil,31,1.74,Ecuador,Attack - Left Winger,left,IMAGESPORT,CS Emelec,2022-01-03,2024-12-30,NA,NA,NA,NA,http://www.instagram.com/marcoscaicedo17/,NA,NA,1750000,2013-07-11,https://www.transfermarkt.com/marcos-caicedo/profil/spieler/128476,2023-07-29,NA,NA,NA,NA,NA,NA
Jhon Sánchez,Jhon Jairo Sánchez Enríquez,1999-07-30,Manta,23,1.75,Ecuador,Attack - Right Winger,right,SPORTSMANAGEMENTS,CS Emelec,2023-01-03,2024-12-31,NA,NA,NA,NA,NA,NA,NA,1200000,2019-12-30,https://www.transfermarkt.com/jhon-sanchez/profil/spieler/653429,2023-07-29,NA,NA,NA,NA,NA,NA
Samuel Sosa,Samuel Alejandro Sosa Cordero,1999-12-17,"Valencia, Carabobo",23,1.78,Venezuela,Attack - Left Winger,left,Agencia Secasports,CS Emelec,2023-01-03,2023-06-30,NA,NA,NA,NA,http://www.instagram.com/samu_sosa10/,NA,NA,NA,2019-02-11,https://www.transfermarkt.com/samuel-sosa/profil/spieler/428210,2023-07-29,NA,Club Atlético Talleres,-,NA,NA,NA
Edgar Lastre,Edgar Eyffer Lastre Mercado,1999-09-13,Guayaquil,23,NA,Ecuador,Attack - Right Winger,right,NA,CS Emelec,2021-01-01,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-14,https://www.transfermarkt.com/edgar-lastre/profil/spieler/829971,2023-07-29,NA,NA,NA,NA,NA,NA
Bryan Angulo,Bryan Dennis Angulo Tenorio,1995-11-30,Guayaquil,27,1.83,Ecuador,Attack - Centre-Forward,right,IMAGESPORT,CS Emelec,2023-01-03,2024-12-31,NA,NA,NA,NA,http://www.instagram.com/bryan.angulo.95/,NA,1500000,3000000,2022-08-19,https://www.transfermarkt.com/bryan-angulo/profil/spieler/319911,2023-07-29,NA,NA,NA,NA,NA,NA
Alejandro Cabeza,Alejandro Jair Cabeza Jiménez,1997-03-11,Esmeraldas,26,1.84,Ecuador,Attack - Centre-Forward,NA,Seth Sports,CS Emelec,2022-01-03,2025-12-30,NA,NA,NA,NA,NA,NA,NA,1000000,2022-06-20,https://www.transfermarkt.com/alejandro-cabeza/profil/spieler/450239,2023-07-29,NA,NA,NA,NA,NA,NA
Alexander Domínguez,Alexander Domínguez Carabalí,1987-06-05,Esmeraldas,36,1.95,Ecuador,Goalkeeper,right,Lion Volt,LDU Quito,2022-07-15,2024-12-31,NA,NA,NA,NA,NA,NA,NA,2000000,2015-06-30,https://www.transfermarkt.com/alexander-dominguez/profil/spieler/84310,2023-07-29,NA,NA,NA,NA,NA,NA
Brian Heras,Brian Roberto Heras González,1995-04-17,Cuenca,28,NA,Ecuador,Goalkeeper,NA,Iván Reyes,Delfín SC,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-12-30,https://www.transfermarkt.com/brian-heras/profil/spieler/275149,2023-07-29,NA,NA,NA,NA,NA,NA
Adrián Gabbarini,Adrián José Gabbarini,1985-10-10,Guaymallén,37,1.82,Argentina Ecuador,Goalkeeper,right,DE 9 FÚTBOL,LDU Quito,2018-02-08,2023-12-31,2022-12-16,Elite Sport,NA,NA,NA,NA,NA,2500000,2010-08-02,https://www.transfermarkt.com/adrian-gabbarini/profil/spieler/55920,2023-07-29,NA,NA,NA,NA,NA,NA
Ricardo Adé,NA,1990-05-21,Saint-Marc,33,1.9,Haiti,Defender - Centre-Back,right,Scoutfutbol,LDU Quito,2023-01-03,2025-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-14,https://www.transfermarkt.com/ricardo-ade/profil/spieler/278145,2023-07-29,NA,NA,NA,NA,NA,NA
Richard Mina,Richard Alexander Mina Caicedo,1999-07-22,Guayaquil,24,1.84,Ecuador,Defender - Centre-Back,NA,Gol Premium,LDU Quito,2023-01-03,2026-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-30,https://www.transfermarkt.com/richard-mina/profil/spieler/592734,2023-07-29,NA,NA,NA,NA,NA,NA
Facundo Rodríguez,Facundo Santiago Rodríguez Fábregas,2000-02-26,San Martín,23,1.88,Argentina,Defender - Centre-Back,left,Squadra Management ...,LDU Quito,2023-01-03,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-14,https://www.transfermarkt.com/facundo-rodriguez/profil/spieler/663491,2023-07-29,NA,NA,NA,NA,NA,NA
Jimmy Mina,Jimmy Jader Mina Quiñónez,1999-05-27,NA,24,NA,Ecuador,Defender - Centre-Back,NA,NA,Cumbayá FC,2023-07-27,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-04-20,https://www.transfermarkt.com/jimmy-mina/profil/spieler/1095263,2023-07-29,NA,LDU Quito,-,NA,NA,NA
Leonel Quiñónez,Leonel Enrique Quiñónez Padilla,1993-07-03,Esmeraldas,30,NA,Ecuador,Defender - Left-Back,left,IMAGESPORT,LDU Quito,2023-01-03,2023-12-31,NA,NA,NA,NA,NA,NA,NA,1000000,2019-12-30,https://www.transfermarkt.com/leonel-quinonez/profil/spieler/486120,2023-07-29,NA,Barcelona SC Guayaquil,"Dec 31, 2024",NA,Option to buy,NA
Bryan Ramírez,Bryan Josías Ramírez León,2000-08-11,NA,22,NA,Ecuador,Defender - Left-Back,NA,TeamEvolution,LDU Quito,2023-01-03,2027-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-14,https://www.transfermarkt.com/bryan-ramirez/profil/spieler/989271,2023-07-29,NA,NA,NA,NA,NA,NA
José Quintero,José Alfredo Quintero Ordóñez,1990-06-20,Quinindé,33,NA,Ecuador,Defender - Right-Back,right,Kancha Agency,LDU Quito,2016-01-27,NA,NA,NA,NA,NA,NA,NA,NA,1500000,2015-12-30,https://www.transfermarkt.com/jose-quintero/profil/spieler/354724,2023-07-29,NA,NA,NA,NA,NA,NA
Daykol Romero,Daykol Alejandro Romero Padilla,2001-05-07,NA,22,NA,Ecuador,Defender - Right-Back,NA,TeamEvolution,LDU Quito,2021-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-30,https://www.transfermarkt.com/daykol-romero/profil/spieler/842520,2023-07-29,NA,NA,NA,NA,NA,NA
Ezequiel Piovi,Lucas Ezequiel Piovi,1992-08-20,Buenos Aires,30,1.7,Argentina,midfield - Defensive Midfield,right,Avios Soccer,LDU Quito,2021-07-29,2025-12-31,NA,NA,NA,NA,NA,NA,1000000,1000000,2022-06-20,https://www.transfermarkt.com/ezequiel-piovi/profil/spieler/487346,2023-07-29,NA,NA,NA,NA,NA,NA
Óscar Zambrano,Óscar Steven Zambrano Preciado,2004-04-20,Santo Domingo,19,1.76,Ecuador,midfield - Defensive Midfield,NA,CAA Base Ltd,LDU Quito,2022-01-01,NA,NA,NA,NA,NA,NA,NA,1500000,1500000,2023-07-14,https://www.transfermarkt.com/oscar-zambrano/profil/spieler/893658,2023-07-29,NA,NA,NA,NA,NA,NA
Denil Castillo,Denil Daniel Castillo Preciado,2004-03-24,Eloy Alfaro,19,1.89,Ecuador,midfield - Defensive Midfield,right,Seth Sports,Shakhtar Donetsk,2023-07-01,2028-06-30,NA,NA,NA,NA,http://www.instagram.com/denilcastillo_5/,NA,NA,NA,2023-04-20,https://www.transfermarkt.com/denil-castillo/profil/spieler/941418,2023-07-29,NA,NA,NA,NA,NA,NA
Mauricio Martínez,Mauricio Leonel Martínez,1993-02-20,Santo Tomé,30,1.86,Argentina,midfield - Defensive Midfield,right,INSUA GROUP,LDU Quito,2023-01-03,2023-12-31,NA,NA,NA,NA,http://www.instagram.com/maurimartinez_10/,NA,NA,3000000,2017-02-13,https://www.transfermarkt.com/mauricio-martinez/profil/spieler/309388,2023-07-29,NA,NA,NA,NA,NA,NA
Marcos Olmedo,Marco David Olmedo Garrido,1999-06-01,Guayaquil,24,NA,Ecuador,midfield - Defensive Midfield,NA,Futbol Consultants ...,CD Macará,2022-01-03,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-30,https://www.transfermarkt.com/marcos-olmedo/profil/spieler/653434,2023-07-29,NA,NA,NA,NA,NA,NA
Sebastían González,Sebastían González Baquero,2003-06-06,NA,20,1.78,Ecuador Spain,midfield - Central Midfield,NA,Gustavo Lescovich,LDU Quito,2021-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-30,https://www.transfermarkt.com/sebastian-gonzalez/profil/spieler/903610,2023-07-29,NA,NA,NA,NA,NA,NA
Jhojan Julio,Jhojan Esmaider Julio Palacios,1998-02-11,Quito,25,1.68,Ecuador,midfield - Attacking Midfield,right,IMAGESPORT,LDU Quito,2016-07-01,2024-12-31,2020-09-14,NA,NA,NA,NA,NA,1200000,1500000,2019-12-30,https://www.transfermarkt.com/jhojan-julio/profil/spieler/390926,2023-07-29,NA,NA,NA,NA,NA,NA
Andrés Chicaiza,Luis Andrés Chicaiza Morales,1992-04-03,Otavalo,31,1.72,Ecuador,midfield - Attacking Midfield,left,NA,Deportivo Garcilaso,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,1200000,2018-07-20,https://www.transfermarkt.com/andres-chicaiza/profil/spieler/486124,2023-07-29,NA,NA,NA,NA,NA,NA
Jefferson Arce,Jefferson Stalin Arce Mina,2000-05-29,Quito,23,1.8,Ecuador,midfield - Attacking Midfield,NA,CUATROLINEAS,Barcelona SC Guayaquil,2023-07-21,2025-06-30,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-20,https://www.transfermarkt.com/jefferson-arce/profil/spieler/669721,2023-07-29,NA,NA,NA,NA,Option for a further year,NA
Alexander Alvarado,Alexander Antonio Alvarado Carriel,1999-04-21,Quevedo,24,1.65,Ecuador,Attack - Left Winger,right,BLSPORTS,LDU Quito,2023-01-03,2027-12-31,NA,NA,NA,NA,http://www.instagram.com/a.alvarado_22/,NA,2200000,2200000,2023-07-14,https://www.transfermarkt.com/alexander-alvarado/profil/spieler/379838,2023-07-29,NA,NA,NA,NA,NA,NA
Danny Luna,Danny Gabriel Luna Morán,1991-05-25,Naranjal,32,1.65,Ecuador,Attack - Left Winger,left,NA,LDU Quito,2022-06-25,2024-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-11,https://www.transfermarkt.com/danny-luna/profil/spieler/193933,2023-07-29,NA,NA,NA,NA,NA,NA
Ángel González,NA,1994-05-16,Mendoza,29,1.69,Argentina Italy,Attack - Right Winger,right,NA,LDU Quito,2022-07-18,2023-06-30,NA,NA,NA,NA,NA,NA,NA,4500000,2018-12-18,https://www.transfermarkt.com/angel-gonzalez/profil/spieler/347920,2023-07-29,NA,NA,NA,NA,NA,NA
Renato Ibarra,Alex Renato Ibarra Mina,1991-01-20,Ambuquí,32,1.75,Ecuador,Attack - Right Winger,right,no agent,LDU Quito,2023-01-03,2023-12-31,NA,adidas,http://twitter.com/renatoibarra30,NA,http://www.instagram.com/renatoibarra/,NA,1000000,4000000,2019-08-13,https://www.transfermarkt.com/renato-ibarra/profil/spieler/191830,2023-07-29,NA,NA,NA,NA,NA,NA
Lisandro Alzugaray,NA,1990-04-17,Viale,33,1.7,Argentina,Attack - Right Winger,left,NA,LDU Quito,2023-01-03,2023-12-31,NA,NA,NA,NA,NA,NA,NA,1200000,2021-12-30,https://www.transfermarkt.com/lisandro-alzugaray/profil/spieler/396920,2023-07-29,NA,NA,NA,NA,NA,NA
José Angulo,José Enrique Angulo Caicedo,1995-02-03,San Lorenzo,28,1.84,Ecuador,Attack - Centre-Forward,right,IMAGESPORT,LDU Quito,2023-01-03,2023-12-31,NA,NA,NA,NA,NA,NA,NA,2000000,2016-07-30,https://www.transfermarkt.com/jose-angulo/profil/spieler/395164,2023-07-29,NA,NA,NA,NA,NA,NA
Juan Anangonó,Juan Luis Anangonó León,1989-04-13,Ibarra,34,1.85,Ecuador,Attack - Centre-Forward,right,CRD Sport,Comunicaciones FC,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,1800000,2014-12-30,https://www.transfermarkt.com/juan-anangono/profil/spieler/79758,2023-07-29,NA,NA,NA,NA,NA,NA
Wálter Chalá,Wálter Leodán Chalá Vázquez,1992-02-24,Ibarra,31,1.83,Ecuador,Attack - Centre-Forward,right,Fetama Sports ...,LDU Quito,2023-01-03,2023-12-31,NA,NA,NA,NA,NA,NA,NA,1600000,2016-07-30,https://www.transfermarkt.com/walter-chala/profil/spieler/160208,2023-07-29,NA,NA,NA,NA,NA,NA
Javier Burrai,Javier Nicolás Burrai,1990-10-09,San Nicolás,32,1.88,Argentina,Goalkeeper,right,Universal Twenty Two,Barcelona SC Guayaquil,2020-01-02,2026-12-31,2023-02-23,adidas,NA,NA,NA,NA,NA,NA,2022-06-20,https://www.transfermarkt.com/javier-burrai/profil/spieler/223888,2023-07-29,NA,NA,NA,NA,NA,NA
Víctor Mendoza,Víctor Eduardo Mendoza Izurieta,1994-09-30,Guayaquil,28,NA,Ecuador,Goalkeeper,NA,IMAGESPORT,Barcelona SC Guayaquil,2016-02-10,2025-12-31,2021-12-20,NA,NA,NA,NA,NA,NA,NA,2023-07-14,https://www.transfermarkt.com/victor-mendoza/profil/spieler/354624,2023-07-29,NA,NA,NA,NA,NA,NA
Álvaro Preciado,Álvaro Enrique Preciado Ferrín,1997-11-20,Lago Agrio,25,1.88,Ecuador,Goalkeeper,NA,FranMa Scouting,Barcelona SC Guayaquil,2020-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-14,https://www.transfermarkt.com/alvaro-preciado/profil/spieler/721791,2023-07-29,NA,NA,NA,NA,NA,NA
Luca Sosa,Luca Alexander Sosa,1994-06-11,San Justo,29,1.85,Argentina Ecuador,Defender - Centre-Back,left,PASSFOOTWORK,Barcelona SC Guayaquil,2023-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-14,https://www.transfermarkt.com/luca-sosa/profil/spieler/421718,2023-07-29,NA,NA,NA,NA,NA,NA
Carlos Rodríguez,Carlos Emilio Rodríguez Rodríguez,1990-04-07,Montevideo,33,1.86,Uruguay,Defender - Centre-Back,right,Scoutfutbol,Barcelona SC Guayaquil,2023-01-03,2023-12-31,NA,NA,NA,NA,NA,NA,NA,1500000,2017-10-09,https://www.transfermarkt.com/carlos-rodriguez/profil/spieler/125510,2023-07-29,NA,NA,NA,NA,NA,NA
Joshué Quiñónez,Joshué Jampier Quiñónez Rodríguez,2001-05-29,Guayaquil,22,1.8,Ecuador,Defender - Centre-Back,NA,IMAGESPORT,Barcelona SC Guayaquil,2021-01-01,2025-12-31,2021-12-20,NA,NA,NA,NA,NA,NA,NA,2021-12-30,https://www.transfermarkt.com/joshue-quinonez/profil/spieler/653327,2023-07-29,NA,NA,NA,NA,NA,NA
Jeison Mina,Jeison Segundo Mina Váldez,2001-06-27,NA,22,1.85,Ecuador,Defender - Centre-Back,both,NA,Barcelona SC Guayaquil,2022-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-30,https://www.transfermarkt.com/jeison-mina/profil/spieler/850079,2023-07-29,NA,NA,NA,NA,NA,NA
Mario Pineida,Mario Alberto Pineida Martínez,1992-07-06,Santo Domingo,31,1.69,Ecuador,Defender - Left-Back,right,IMAGESPORT,Barcelona SC Guayaquil,2016-02-02,2023-12-31,2019-12-16,NA,NA,NA,http://www.instagram.com/donpine/,NA,NA,1400000,2016-12-30,https://www.transfermarkt.com/mario-pineida/profil/spieler/193937,2023-07-29,NA,NA,NA,NA,NA,NA
Segundo Portocarrero,Segundo Arlen Portocarrero Rodríguez,1996-10-15,Atacames,26,1.7,Ecuador,Defender - Left-Back,NA,The WINNER TEAM,Barcelona SC Guayaquil,2023-01-03,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-14,https://www.transfermarkt.com/segundo-portocarrero/profil/spieler/443717,2023-07-29,NA,NA,NA,NA,club option 2 years,NA
Guillermo Rendón,Guillermo Alejandro Rendón Moreira,2002-03-22,NA,21,NA,Ecuador,Defender - Left-Back,left,FranMa Scouting,Barcelona SC Guayaquil,2022-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-30,https://www.transfermarkt.com/guillermo-rendon/profil/spieler/994292,2023-07-29,NA,NA,NA,NA,NA,NA
